movieId,tag,item_id,tag_id
81564,antihero,1630,574
81564,funny,1630,109
81564,heartwarming,1630,575
81564,romance,1630,160
81564,witty,1630,44
86644,vin diesel,4315,576
89745,comedy,1645,40
89745,iron man,1645,577
90866,cinematography,2559,422
90866,martin scorsese,2559,389
90866,story,2559,571
90866,visually appealing,2559,98
99114,funny,2779,109
99114,spaghetti western,2779,578
99114,violence,2779,280
48043,disappointing,1883,346
296,action,11,142
296,black comedy,11,207
296,cult film,11,103
296,drugs,11,36
296,quentin tarantino,11,322
296,rape,11,579
296,violence,11,280
364,coming of age,379,126
595,disney,390,22
805,based on a book,1340,183
805,rape,1340,579
805,southern theme,1340,580
1298,cult film,2151,103
1298,dreamlike,2151,581
1298,drugs,2151,36
1298,musical,2151,26
1298,rape,2151,579
1298,surreal,2151,14
1464,david lynch,3392,582
1527,dystopia,650,255
1653,dystopia,274,255
1653,scifi,274,104
1732,black comedy,1315,207
1732,drugs,1315,36
1732,marijuana,1315,402
2329,disturbing,303,251
2329,rape,303,579
2571,dystopia,319,255
2688,john travolta,602,476
2688,rape,602,579
2692,surreal,87,14
2959,mental illness,96,79
2997,dark comedy,1113,35
2997,mindfuck,1113,265
2997,surreal,1113,14
3262,david lynch,4281,582
3262,drugs,4281,36
3262,surreal,4281,14
3418,action,1411,142
3418,rape,1411,579
3418,womens lib,1411,583
4226,dark,118,271
4226,twist ending,118,201
4345,alan cumming,4494,584
4848,dark,2256,271
4848,david lynch,2256,582
4848,surreal,2256,14
6874,action,753,142
6874,nonlinear,753,250
6874,quirky,753,159
6874,rape,753,579
6874,violence,753,280
7361,cult film,764,103
7361,surreal,764,14
30810,wes anderson,1707,585
34405,cult film,2719,103
34405,dystopia,2719,255
34405,joss whedon,2719,586
66934,joss whedon,2335,586
66934,musical,2335,26
251,horror,3556,587
915,humphrey bogart,1064,588
35957,thriller,3538,589
1213,samuel l jackson,254,323
46976,maggie gyllenhaal,1053,590
46976,will ferrell,1053,55
19,jim carrey,352,591
19,steve oedekerk,352,592
1484,betrayal,3393,593
1484,relationships,3393,233
1484,sexuality,3393,47
2683,funny,86,109
2683,mike myers,86,594
4226,christopher nolan,118,595
5388,christopher nolan,2266,595
8868,charlize theron,4861,596
8868,penãlope cruz,4861,597
8868,unpredictable,4861,310
44195,business is the antagonist,1720,598
44195,dark comedy,1720,35
44195,social commentary,1720,292
58559,christopher nolan,887,595
58998,dull,2730,599
58998,predictable,2730,563
62434,bad,3215,600
62434,poor acting,3215,601
62434,sad,3215,602
63131,funny,3263,109
63131,obvious plot,3263,603
64620,boring beginning,2511,604
64620,history,2511,605
64620,kevin bacon,2511,606
64620,oliver platt,2511,607
64620,true story,2511,379
64622,kate winslet,3358,608
64622,ralph fiennes,3358,609
66509,honest,2514,610
67255,biblical references,2735,611
67255,characters,2735,21
67255,cinematography,2735,422
69481,intense,2517,165
69481,realistic,2517,253
69481,thoughtful,2517,612
69481,war,2517,419
1258,jack nicholson,44,231
88140,america porn,1643,613
88140,cheesy,1643,614
4027,adventure,114,239
4027,coen brothers,114,568
4027,george clooney,114,313
4027,quirky,114,159
44761,clever,2721,615
44761,detective movie,2721,616
44761,dialogue,2721,617
44761,directorial debut,2721,618
44761,film noir,2721,619
44761,high school,2721,90
44761,neo noir,2721,620
44761,quirky,2721,159
44761,selfmocking,2721,621
44761,slow,2721,351
44761,stylized,2721,161
260,epic,9,246
260,exciting,9,622
260,galactic,9,623
4226,twist,118,196
910,old,1869,624
1212,old,2179,624
4623,baseball,4032,625
4623,unrealistic,4032,224
987,entirely dialogue,3606,626
1422,conspiracy theory,1747,9
2579,neonoir,3319,6
4783,mountain climbing,3419,436
5363,cheerleading,4741,434
6260,christian,4248,435
8796,marx brothers,2683,627
42002,mel brooks,2692,628
43560,dr seuss,1812,629
51086,conspiracy theory,3246,9
66097,dr seuss,3360,629
260,action,9,142
260,adventure,9,239
260,atmospheric,9,215
260,great soundtrack,9,287
260,harrison ford,9,630
260,star wars,9,540
260,stylized,9,161
780,action,233,142
780,adventure,233,239
780,alien invasion,233,301
780,apocalypse,233,631
780,aviation,233,632
780,conspiracy theory,233,9
780,disaster,233,633
780,end of the world,233,634
780,ensemble cast,233,635
780,humorous,233,485
780,oscar best effects  visual effects,233,636
780,oscar winner,233,637
780,saturn award best special effects,233,638
780,scifi,233,104
780,tense,233,237
780,us president,233,639
780,will smith,233,497
1196,action,30,142
1196,adventure,30,239
1196,classic,30,173
1196,fantasy,30,192
1196,george lucas,30,640
1196,great soundtrack,30,287
1196,harrison ford,30,630
1196,music,30,25
1196,original plot,30,641
1196,scifi,30,104
1196,sequel,30,642
1196,star wars,30,540
1196,sword fight,30,553
1196,sword fighting,30,643
1197,action,251,142
1197,adapted frombook,251,315
1197,based on a book,251,183
1197,based on book,251,644
1197,cult classic,251,102
1197,fairy tale,251,645
1197,fantasy,251,192
1197,funny,251,109
1197,good versus evil,251,646
1197,imdb top 250,251,175
1197,medieval,251,647
1197,oscar best music  original song,251,648
1197,pirates,251,498
1197,quirky,251,159
1197,revenge,251,193
1197,sword fight,251,553
1197,torture,251,368
1210,fantasy,185,192
1210,george lucas,185,640
1210,harrison ford,185,630
1210,scifi,185,104
1210,sequel,185,642
1210,space,185,414
1210,star wars,185,540
2959,action,96,142
2959,adapted frombook,96,315
2959,atmospheric,96,215
2959,based on a book,96,183
2959,disturbing,96,251
2959,philosophy,96,316
2959,psychology,96,94
2959,quirky,96,159
4369,action,611,142
4369,cars,611,520
4369,undercover cop,611,649
4993,action,131,142
4993,atmospheric,131,215
4993,based on a book,131,183
4993,based on book,131,644
4993,beautifully filmed,131,158
4993,ensemble cast,131,635
4993,fantasy,131,192
4993,high fantasy,131,650
4993,imdb top 250,131,175
4993,magic,131,651
4993,music,131,25
4993,nature,131,652
4993,oscar best cinematography,131,653
4993,oscar best effects  visual effects,131,636
4993,scenic,131,654
4993,stylized,131,161
4993,tolkien,131,655
4993,wizards,131,656
6539,action,148,142
6539,adventure,148,239
6539,comedy,148,40
6539,disney,148,22
6539,keira knightley,148,567
6539,sword fight,148,553
48774,adapted frombook,847,315
48774,apocalypse,847,631
48774,atmospheric,847,215
48774,based on a book,847,183
48774,christianity,847,305
48774,england,847,272
48774,futuristic,847,657
48774,imdb top 250,847,175
48774,michael caine,847,658
48774,nudity topless  brief,847,69
48774,nudity topless,847,46
48774,pregnancy,847,659
48774,survival,847,397
48774,thriller,847,589
48774,visually appealing,847,98
48774,war,847,419
53972,action,1732,142
53972,bruce willis,1732,429
53972,comedy,1732,40
53972,computers,1732,660
53972,hackers,1732,661
53972,murder,1732,367
53972,terrorism,1732,662
53972,united states,1732,663
79132,action,1866,142
79132,ambiguous ending,1866,664
79132,big budget,1866,665
79132,clever,1866,615
79132,complicated,1866,666
79132,ellen page,1866,667
79132,intense,1866,165
79132,leonardo dicaprio,1866,320
79132,michael caine,1866,658
79132,mindfuck,1866,265
79132,tokyo,1866,668
91630,jeremy renner,2762,669
91630,tom cruise,2762,139
99112,conspiracy,2778,398
99112,good ending,2778,670
99112,investigation,2778,671
99112,plot twist,2778,150
99112,tom cruise,2778,139
99112,without romance,2778,672
102445,action,2784,142
102445,adventure,2784,239
102445,fast paced,2784,673
102445,jj abrams,2784,674
102445,science fiction,2784,675
102445,space,2784,414
102445,star trek,2784,452
97,class conflict,2469,676
288,mindfuck,587,265
288,paranoid,587,547
288,psychedelic,587,677
1263,american propaganda,1204,678
3742,class conflict,4849,676
3742,classic,4849,173
3742,propaganda,4849,679
4848,atmospheric,2256,215
4848,mindfuck,2256,265
6530,claustrophobic,4702,680
6530,mental illness,4702,79
6530,suicide,4702,97
8950,depressing,2716,681
8950,psychodrama,2716,682
8950,schizophrenia,2716,683
44191,class conflict,834,676
55721,foreign language,4867,684
57669,dark comedy,2500,35
57669,irish accent,2500,685
61323,coen brothers,2507,568
64716,melancholy,4689,93
103253,class conflict,2786,676
103253,romance,2786,160
106766,coen brothers,2403,568
106766,depressing,2403,681
112552,jazz,4992,686
112552,tense,4992,237
4002,sir john candy,1246,687
4010,sir john candy,3911,687
1175,jur,1931,688
1916,jur,2290,688
2324,jur,974,688
2972,yimou zhang,2343,689
4973,jur,708,688
6867,jur,1828,688
7371,lars von trier,4387,690
7371,jur,4387,688
8983,yimou zhang,1701,689
40583,political,2318,691
49772,edward norton,3545,234
153,ei muista,577,692
293,ei muista,10,692
434,ei muista,594,692
494,ei muista,407,692
593,katso sanna,17,693
745,ei muista,940,692
780,ei muista,233,692
858,katso sanna,235,693
1036,ei muista,22,692
1042,katso sanna,401,693
1120,katso sanna,1344,693
1200,katso sanna,32,693
1291,ei muista,50,692
1610,katso sanna,960,693
1617,ei muista,455,692
2273,ei muista,1372,692
2329,ei muista,303,692
2600,ei muista,668,692
2985,ei muista,342,692
2989,ei muista,2089,692
3160,ei muista,1232,692
3175,ei muista,985,692
3499,ei muista,108,692
3793,katso sanna,534,693
3916,ei muista,996,692
3949,ei muista,1476,692
3994,ei muista,544,692
4011,ei muista,113,692
4023,ei muista,547,692
4121,katso sanna,1436,693
4223,ei muista,1441,692
4638,ei muista,563,692
5064,ei muista,1493,692
5602,ei muista,1007,692
6218,ei muista,1574,692
7347,ei muista,3240,692
8781,ei muista,2481,692
44199,ei muista,3523,692
5446,great movie,2644,694
5446,peter gabriel music,2644,695
2571,action,319,142
2571,alternate reality,319,393
2571,artificial intelligence,319,556
2571,martial arts,319,263
2571,philosophical,319,696
58998,hilarious,2730,57
58998,kristen bell,2730,697
58998,nudity topless,2730,46
67087,bromance,2734,698
67087,jason segel,2734,699
67087,likeable,2734,700
67087,paul rudd,2734,114
112183,psychological,4991,216
92008,spy,4894,701
3916,motivation,996,702
4223,war,1441,419
47099,feelings,4269,703
231,funny as hell,583,110
1162,favorites,4824,704
1230,favorites,259,704
1230,own,259,705
1292,favorites,1784,704
1292,own,1784,705
1409,favorites,2010,704
1721,favorites,277,704
1721,own,277,705
2109,favorites,1891,704
2249,own,3492,705
2316,favorites,472,704
2316,own,472,705
2571,favorites,319,704
2571,own,319,705
2762,favorites,90,704
2762,own,90,705
2917,favorites,1795,704
2942,favorites,500,704
3915,own,1423,705
4027,favorites,114,704
4027,own,114,705
4310,own,554,705
4720,favorites,123,704
4720,own,123,705
5464,favorites,1461,704
5464,own,1461,705
5618,favorites,729,704
5618,own,729,705
5816,own,140,705
6385,own,1575,705
32587,own,1709,705
33660,own,814,705
33794,favorites,816,704
40819,tosee,1717,706
41285,tosee,4620,706
41571,tosee,830,706
41997,tosee,2720,706
42738,tosee,1590,706
2291,original,80,707
4878,original,125,707
79702,artistic,3109,708
79702,crude humor,3109,61
79702,fantasy,3109,192
79702,surreal,3109,14
79702,teenagers,3109,709
79702,visually appealing,3109,98
79702,whimsical,3109,162
4226,memory,118,710
4226,tattoo,118,128
32587,castration,1709,711
35836,nerds,822,712
40278,iraq,3200,713
41997,israel,2720,714
41997,palestine,2720,715
3499,drama,108,252
3499,stephen king,108,451
3499,thriller,108,589
61132,funny,3311,109
61132,insanity,3311,716
79592,bad acting,4694,717
79592,funny,4694,109
79592,mark wahlberg,4694,718
79592,will ferrell,4694,55
1208,based on a book,34,183
58559,good sequel,887,719
4246,english,696,720
8784,realistic,1879,253
3629,classic,4771,173
4914,perfect,4376,721
41569,better than expected,829,722
3498,istanbul,2575,723
108928,action,2792,142
108928,cast,2792,724
108928,matt damon,2792,532
292,gross,588,725
45186,good,3542,726
353,bittersweet,591,117
353,cult film,591,103
353,film noir,591,619
353,ghostsafterlife,591,727
353,gothic,591,728
353,halloween,591,729
353,revenge,591,193
353,romance,591,160
353,stylized,591,161
541,cyberpunk,15,408
541,dystopia,15,255
541,memory,15,710
541,philip k dick,15,730
541,scifi,15,104
1199,atmospheric,252,215
1199,dark,252,271
1199,dark comedy,252,35
1199,dreamlike,252,581
1199,dystopia,252,255
1199,satirical,252,210
1213,crime,254,438
1213,dark comedy,254,35
1213,disturbing,254,251
1213,gritty,254,731
1213,mafia,254,732
1213,oscar best supporting actor,254,733
1213,violent,254,198
1213,visceral,254,734
1748,aliens,192,302
1748,amnesia,192,735
1748,creepy,192,736
1748,dark,192,271
1748,hallucinatory,192,737
1748,identity,192,738
1748,mindfuck,192,265
1748,post apocalyptic,192,739
1748,steampunk,192,740
1748,stylized,192,161
1748,surreal,192,14
1748,thoughtprovoking,192,105
1884,biopic,1189,741
1884,disturbing,1189,251
1884,hallucinatory,1189,737
1884,hunter s thompson,1189,742
1884,satirical,1189,210
1884,terry gilliam,1189,743
2858,dark comedy,198,35
2858,powerful ending,198,229
2858,surrealism,198,372
3108,deep,507,744
3108,gilliam,507,745
3108,homeless,507,746
3108,mental illness,507,79
3108,mental imbalance,507,747
3108,oscar best supporting actress,507,748
3108,robin williams,507,387
3108,terry gilliam,507,743
3108,thoughtprovoking,507,105
4226,cerebral,118,749
4226,psychological,118,216
4226,shortterm memory loss,118,430
4262,al pacino,1291,750
4262,corruption,1291,376
4262,crime,1291,438
4262,gangster,1291,751
4262,guns,1291,752
4262,organized crime,1291,200
4262,remake,1291,753
4262,violence,1291,280
4262,violent,1291,198
4878,dreamlike,125,581
4878,enigmatic,125,754
4878,good dialogue,125,755
4878,hallucinatory,125,737
4878,teen,125,395
6874,japan,753,756
6874,kickbutt women,753,757
6874,revenge,753,193
6874,stylized,753,161
6874,violent,753,198
6874,visceral,753,734
7123,david cronenberg,4282,758
7123,disturbing,4282,251
7123,dreamlike,4282,581
7123,drugs,4282,36
7123,hallucinatory,4282,737
7123,madness,4282,288
7123,weird,4282,125
7360,gory fun,3187,759
7360,zack snyder,3187,760
7360,zombie movie,3187,761
7387,cannibals,161,762
7387,disturbing,161,251
7387,end of the world,161,634
7387,george a romero,161,763
7387,goblin,161,764
7387,horror,161,587
7387,romero,161,765
7387,visceral,161,734
7438,quirky,163,159
7438,revenge,163,193
7438,tarantino,163,68
7438,violence,163,280
32587,artistic,1709,708
32587,black comedy,1709,207
32587,bruce willis,1709,429
32587,cannibalism,1709,766
32587,quentin tarantino,1709,322
32587,violence,1709,280
44191,based on a comic,834,281
44191,scifi,834,104
44191,superhero,834,295
48780,atmospheric,2572,215
48780,dark,2572,271
48780,david bowie,2572,362
48780,steampunk,2572,740
58559,gritty,887,731
60684,authoralan moore,897,767
60684,comic movie,897,768
31,teacher changing lives,1469,769
50,benicio del toro,4,770
50,caper,4,771
50,complicated,4,666
50,conspiracy,4,398
50,heist,4,772
50,kevin spacey,4,458
50,oscar best supporting actor,4,733
50,oscar best writing  screenplay written directly for the screen,4,773
50,suspense,4,774
50,thriller,4,589
62,education,176,775
62,emotion,176,776
62,richard dreyfuss,176,777
150,astronauts,376,778
150,catastrophe,376,779
150,disaster,376,633
150,drama,376,252
150,historical,376,268
150,history,376,605
150,space,376,414
150,space program,376,780
150,tom hanks,376,319
260,space,9,414
260,space travel,9,781
266,dramatic,180,782
266,prohibition,180,783
266,romance,180,160
266,world war i,180,784
318,atmospheric,12,215
318,drama,12,252
318,inspirational,12,273
318,justice,12,785
318,reflective,12,95
318,thoughtprovoking,12,105
318,twist ending,12,201
378,banter,1755,786
378,geena davis,1755,787
378,michael keaton,1755,788
378,politics,1755,236
378,witty,1755,44
454,david strathairn,362,789
457,chase,229,790
457,harrison ford,229,630
457,police investigation,229,791
457,prison escape,229,204
457,tense,229,237
457,thriller,229,589
457,tommy lee jones,229,569
628,atmospheric,408,215
628,courtroom,408,792
628,courtroom drama,408,431
628,drama,408,252
628,ed norton,408,793
628,edward norton,408,234
628,politics,408,236
628,psychology,408,94
628,richard gere,408,465
628,thoughtprovoking,408,105
628,thriller,408,589
628,twist ending,408,201
912,atmospheric,429,215
912,drama,429,252
912,espionage,429,794
912,oscar best directing,429,795
912,oscar best picture,429,298
912,oscar winner,429,637
912,romance,429,160
912,sentimental,429,188
912,war,429,419
912,world war ii,429,269
1061,brad pitt,1557,375
1061,dustin hoffman,1557,796
1061,emotional,1557,17
1061,kevin bacon,1557,606
1061,revenge,1557,193
1061,robert de niro,1557,390
1079,kevin kline,23,797
1079,witty,23,44
1089,drama,25,252
1089,ensemble cast,25,635
1089,heist,25,772
1089,quirky,25,159
1089,stylized,25,161
1089,tense,25,237
1089,thriller,25,589
1089,undercover cop,25,649
1136,john cleese,28,212
1171,david strathairn,2934,789
1196,fatherson relationship,30,385
1196,space,30,414
1198,adventure,31,239
1198,archaeology,31,798
1198,atmospheric,31,215
1198,harrison ford,31,630
1198,world war ii,31,269
1234,caper,1783,771
1234,clever,1783,615
